"","TagID","dtf","Lat","Lon","rkm","General.Location","ReleaseGroup"
"127090","3.40E+06","3/27/2017 23:08","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127093","3.40E+06","3/27/2017 23:08","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127097","3.40E+06","3/27/2017 23:08","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127106","3.40E+06","3/27/2017 23:09","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127117","3.40E+06","3/27/2017 23:09","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127119","3.40E+06","3/27/2017 23:09","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127124","3.40E+06","3/27/2017 23:09","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127130","3.40E+06","3/27/2017 23:10","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127136","3.40E+06","3/27/2017 23:10","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127146","3.40E+06","3/27/2017 23:10","37.98","-121.38","131.93","SJC_US","2017_SJ_SIRF2"
"127412","3.40E+06","3/27/2017 23:27","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127422","3.40E+06","3/27/2017 23:27","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127424","3.40E+06","3/27/2017 23:27","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127428","3.40E+06","3/27/2017 23:27","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127434","3.40E+06","3/27/2017 23:28","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127444","3.40E+06","3/27/2017 23:28","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127448","3.40E+06","3/27/2017 23:28","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127450","3.40E+06","3/27/2017 23:28","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127460","3.40E+06","3/27/2017 23:29","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127465","3.40E+06","3/27/2017 23:29","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127468","3.40E+06","3/27/2017 23:29","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127477","3.40E+06","3/27/2017 23:30","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127480","3.40E+06","3/27/2017 23:30","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127487","3.40E+06","3/27/2017 23:30","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127494","3.40E+06","3/27/2017 23:31","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127501","3.40E+06","3/27/2017 23:31","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127502","3.40E+06","3/27/2017 23:31","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127504","3.40E+06","3/27/2017 23:31","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127507","3.40E+06","3/27/2017 23:31","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127509","3.40E+06","3/27/2017 23:32","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127515","3.40E+06","3/27/2017 23:32","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127520","3.40E+06","3/27/2017 23:32","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127523","3.40E+06","3/27/2017 23:32","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127525","3.40E+06","3/27/2017 23:32","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127528","3.40E+06","3/27/2017 23:32","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127534","3.40E+06","3/27/2017 23:32","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127537","3.40E+06","3/27/2017 23:32","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127539","3.40E+06","3/27/2017 23:32","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127542","3.40E+06","3/27/2017 23:33","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127546","3.40E+06","3/27/2017 23:33","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127550","3.40E+06","3/27/2017 23:33","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127553","3.40E+06","3/27/2017 23:33","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127557","3.40E+06","3/27/2017 23:33","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127560","3.40E+06","3/27/2017 23:33","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127562","3.40E+06","3/27/2017 23:33","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127564","3.40E+06","3/27/2017 23:33","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127567","3.40E+06","3/27/2017 23:33","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127570","3.40E+06","3/27/2017 23:33","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127574","3.40E+06","3/27/2017 23:33","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127576","3.40E+06","3/27/2017 23:34","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127579","3.40E+06","3/27/2017 23:34","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127583","3.40E+06","3/27/2017 23:34","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127585","3.40E+06","3/27/2017 23:34","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127588","3.40E+06","3/27/2017 23:34","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127590","3.40E+06","3/27/2017 23:34","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127591","3.40E+06","3/27/2017 23:34","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127593","3.40E+06","3/27/2017 23:34","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127594","3.40E+06","3/27/2017 23:34","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127596","3.40E+06","3/27/2017 23:34","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127599","3.40E+06","3/27/2017 23:34","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127602","3.40E+06","3/27/2017 23:34","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127605","3.40E+06","3/27/2017 23:35","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127606","3.40E+06","3/27/2017 23:35","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127609","3.40E+06","3/27/2017 23:35","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127611","3.40E+06","3/27/2017 23:35","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127612","3.40E+06","3/27/2017 23:35","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127614","3.40E+06","3/27/2017 23:35","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127617","3.40E+06","3/27/2017 23:35","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127618","3.40E+06","3/27/2017 23:35","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127621","3.40E+06","3/27/2017 23:35","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"127628","3.40E+06","3/27/2017 23:36","37.98","-121.39","131.29","SJC_DS","2017_SJ_SIRF2"
"139026","2F54","3/28/2017 22:04","37.2","-120.75","303.95","Mariposa Down","2017_SJ_SIRF1"
"139036","2F54","3/28/2017 22:04","37.2","-120.75","303.95","Mariposa Down","2017_SJ_SIRF1"
"139042","2F54","3/28/2017 22:04","37.2","-120.75","303.95","Mariposa Down","2017_SJ_SIRF1"
"139046","2F54","3/28/2017 22:04","37.2","-120.75","303.95","Mariposa Down","2017_SJ_SIRF1"
"139048","2F54","3/28/2017 22:04","37.2","-120.75","303.95","Mariposa Down","2017_SJ_SIRF1"
"139054","2F54","3/28/2017 22:05","37.2","-120.75","303.95","Mariposa Down","2017_SJ_SIRF1"
"139055","2F54","3/28/2017 22:05","37.2","-120.75","303.95","Mariposa Down","2017_SJ_SIRF1"
"139059","2F54","3/28/2017 22:05","37.2","-120.75","303.95","Mariposa Down","2017_SJ_SIRF1"
"139064","2F54","3/28/2017 22:05","37.2","-120.75","303.95","Mariposa Down","2017_SJ_SIRF1"
"139067","2F54","3/28/2017 22:06","37.2","-120.75","303.95","Mariposa Down","2017_SJ_SIRF1"
"139071","2F54","3/28/2017 22:06","37.2","-120.75","303.95","Mariposa Down","2017_SJ_SIRF1"
"139074","2F54","3/28/2017 22:06","37.2","-120.75","303.95","Mariposa Down","2017_SJ_SIRF1"
"139083","2F54","3/28/2017 22:07","37.2","-120.75","303.95","Mariposa Down","2017_SJ_SIRF1"
"139088","2F54","3/28/2017 22:07","37.2","-120.75","303.95","Mariposa Down","2017_SJ_SIRF1"
"139096","2F54","3/28/2017 22:07","37.2","-120.75","303.95","Mariposa Down","2017_SJ_SIRF1"
"139102","2F54","3/28/2017 22:07","37.2","-120.75","303.95","Mariposa Down","2017_SJ_SIRF1"
"139105","2F54","3/28/2017 22:08","37.2","-120.75","303.95","Mariposa Down","2017_SJ_SIRF1"
"153070","2ECB","3/30/2017 19:20","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"153072","2ECB","3/30/2017 19:21","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"153078","2ECB","3/30/2017 19:21","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"153080","2ECB","3/30/2017 19:21","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"153084","2ECB","3/30/2017 19:22","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"153087","2ECB","3/30/2017 19:22","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"153089","2ECB","3/30/2017 19:22","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"153090","2ECB","3/30/2017 19:22","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"153092","2ECB","3/30/2017 19:22","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"153095","2ECB","3/30/2017 19:22","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"153096","2ECB","3/30/2017 19:23","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"153100","2ECB","3/30/2017 19:23","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"153101","2ECB","3/30/2017 19:23","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"153102","2ECB","3/30/2017 19:23","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"153105","2ECB","3/30/2017 19:24","37.18","-120.65","305.34","ESB_Sandy Mush","2017_SJ_SIRF1"
"154981","2F54","3/31/2017 0:21","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"154989","2F54","3/31/2017 0:21","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"154993","2F54","3/31/2017 0:22","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"154997","2F54","3/31/2017 0:22","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"154999","2F54","3/31/2017 0:22","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"155016","2F54","3/31/2017 0:23","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"155021","2F54","3/31/2017 0:23","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"155026","2F54","3/31/2017 0:23","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"155030","2F54","3/31/2017 0:23","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"155035","2F54","3/31/2017 0:23","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"155038","2F54","3/31/2017 0:23","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"155042","2F54","3/31/2017 0:24","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"155045","2F54","3/31/2017 0:24","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"155049","2F54","3/31/2017 0:24","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"155058","2F54","3/31/2017 0:24","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"155065","2F54","3/31/2017 0:24","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"155067","2F54","3/31/2017 0:24","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"155071","2F54","3/31/2017 0:24","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"155074","2F54","3/31/2017 0:25","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"155077","2F54","3/31/2017 0:25","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"156072","2ECB","3/31/2017 3:14","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"156073","2ECB","3/31/2017 3:14","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"156074","2ECB","3/31/2017 3:14","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"156075","2ECB","3/31/2017 3:14","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"156076","2ECB","3/31/2017 3:15","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"156077","2ECB","3/31/2017 3:15","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"156078","2ECB","3/31/2017 3:15","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"156079","2ECB","3/31/2017 3:15","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"156080","2ECB","3/31/2017 3:15","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"156081","2ECB","3/31/2017 3:15","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"156082","2ECB","3/31/2017 3:15","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"156083","2ECB","3/31/2017 3:15","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"156084","2ECB","3/31/2017 3:15","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"156085","2ECB","3/31/2017 3:15","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"156086","2ECB","3/31/2017 3:16","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"156087","2ECB","3/31/2017 3:16","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"156088","2ECB","3/31/2017 3:16","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"156089","2ECB","3/31/2017 3:16","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"156090","2ECB","3/31/2017 3:16","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"156091","2ECB","3/31/2017 3:16","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"156092","2ECB","3/31/2017 3:16","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"156093","2ECB","3/31/2017 3:16","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"156094","2ECB","3/31/2017 3:17","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"156095","2ECB","3/31/2017 3:17","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"156096","2ECB","3/31/2017 3:17","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"156097","2ECB","3/31/2017 3:17","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"174566","2ED9","4/2/2017 2:12","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"174567","2ED9","4/2/2017 2:12","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"174568","2ED9","4/2/2017 2:12","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"174569","2ED9","4/2/2017 2:12","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"174570","2ED9","4/2/2017 2:13","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"174571","2ED9","4/2/2017 2:13","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"174572","2ED9","4/2/2017 2:13","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"174573","2ED9","4/2/2017 2:13","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"174574","2ED9","4/2/2017 2:13","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"174575","2ED9","4/2/2017 2:13","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"174576","2ED9","4/2/2017 2:13","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"174578","2ED9","4/2/2017 2:14","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"174579","2ED9","4/2/2017 2:14","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"174583","2ED9","4/2/2017 2:15","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"174585","2ED9","4/2/2017 2:15","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"174588","2ED9","4/2/2017 2:15","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"191507","2ED9","4/3/2017 22:39","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"191510","2ED9","4/3/2017 22:40","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"191513","2ED9","4/3/2017 22:40","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"191515","2ED9","4/3/2017 22:41","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"191516","2ED9","4/3/2017 22:41","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"191519","2ED9","4/3/2017 22:41","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"191524","2ED9","4/3/2017 22:42","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"191525","2ED9","4/3/2017 22:42","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"191526","2ED9","4/3/2017 22:42","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"191527","2ED9","4/3/2017 22:42","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"191531","2ED9","4/3/2017 22:43","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"191533","2ED9","4/3/2017 22:43","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"191534","2ED9","4/3/2017 22:43","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"191535","2ED9","4/3/2017 22:43","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"191536","2ED9","4/3/2017 22:43","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"191537","2ED9","4/3/2017 22:43","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"191538","2ED9","4/3/2017 22:44","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"191539","2ED9","4/3/2017 22:44","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"191540","2ED9","4/3/2017 22:44","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"191541","2ED9","4/3/2017 22:44","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"191542","2ED9","4/3/2017 22:44","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"191543","2ED9","4/3/2017 22:44","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"191544","2ED9","4/3/2017 22:44","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"191545","2ED9","4/3/2017 22:44","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"191546","2ED9","4/3/2017 22:44","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"191547","2ED9","4/3/2017 22:44","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"191548","2ED9","4/3/2017 22:44","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"191549","2ED9","4/3/2017 22:44","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"195088","2EEB","4/4/2017 4:18","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"195089","2EEB","4/4/2017 4:19","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"195090","2EEB","4/4/2017 4:19","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"195091","2EEB","4/4/2017 4:19","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"195092","2EEB","4/4/2017 4:20","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"195093","2EEB","4/4/2017 4:21","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"195094","2EEB","4/4/2017 4:21","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"195095","2EEB","4/4/2017 4:21","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"195096","2EEB","4/4/2017 4:21","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"195097","2EEB","4/4/2017 4:21","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"195098","2EEB","4/4/2017 4:21","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"195099","2EEB","4/4/2017 4:21","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"195100","2EEB","4/4/2017 4:22","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"195101","2EEB","4/4/2017 4:22","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"195102","2EEB","4/4/2017 4:22","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"195103","2EEB","4/4/2017 4:22","37.29","-120.85","280.67","165","2017_SJ_SIRF1"
"195913","2ED9","4/4/2017 7:39","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"195914","2ED9","4/4/2017 7:39","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"195915","2ED9","4/4/2017 7:39","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"195916","2ED9","4/4/2017 7:39","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"195917","2ED9","4/4/2017 7:39","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"195918","2ED9","4/4/2017 7:39","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"195920","2ED9","4/4/2017 7:39","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"195922","2ED9","4/4/2017 7:39","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"195924","2ED9","4/4/2017 7:40","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"195926","2ED9","4/4/2017 7:40","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"195928","2ED9","4/4/2017 7:40","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"195929","2ED9","4/4/2017 7:40","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"195931","2ED9","4/4/2017 7:40","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"195933","2ED9","4/4/2017 7:40","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"195936","2ED9","4/4/2017 7:40","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"195937","2ED9","4/4/2017 7:41","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"199560","2EEB","4/4/2017 18:08","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"199562","2EEB","4/4/2017 18:08","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"199565","2EEB","4/4/2017 18:08","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"199567","2EEB","4/4/2017 18:08","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"199568","2EEB","4/4/2017 18:08","37.34","-120.97","257.64","JHILLS","2017_SJ_SIRF1"
"199764","2ED9","4/4/2017 18:37","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"199765","2ED9","4/4/2017 18:37","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"199766","2ED9","4/4/2017 18:37","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"199767","2ED9","4/4/2017 18:37","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"199773","2ED9","4/4/2017 18:38","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"199775","2ED9","4/4/2017 18:38","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"199777","2ED9","4/4/2017 18:38","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"199779","2ED9","4/4/2017 18:38","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"199785","2ED9","4/4/2017 18:39","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"199786","2ED9","4/4/2017 18:40","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"199787","2ED9","4/4/2017 18:40","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"199788","2ED9","4/4/2017 18:40","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"199790","2ED9","4/4/2017 18:40","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"199793","2ED9","4/4/2017 18:41","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"199794","2ED9","4/4/2017 18:41","37.57","-121.15","211.17","BlwWGrayson2","2017_SJ_SIRF1"
"202333","2EEB","4/5/2017 0:48","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"202335","2EEB","4/5/2017 0:48","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"202336","2EEB","4/5/2017 0:48","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"202337","2EEB","4/5/2017 0:48","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"202339","2EEB","4/5/2017 0:48","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"202341","2EEB","4/5/2017 0:48","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"202342","2EEB","4/5/2017 0:48","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"202343","2EEB","4/5/2017 0:48","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"202344","2EEB","4/5/2017 0:48","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"202345","2EEB","4/5/2017 0:49","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"202346","2EEB","4/5/2017 0:49","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"202348","2EEB","4/5/2017 0:49","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"202349","2EEB","4/5/2017 0:49","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
"202350","2EEB","4/5/2017 0:49","37.43","-121.01","240.55","BlwCrowsLanding1","2017_SJ_SIRF1"
